CC,USN,sgpa
1MJ,1MJ16CS087,7
1MJ,1MJ16CS088,8.5
1MJ,1MJ16CS089,7.5
1MJ,1MJ16CS090,5.75
1MJ,1MJ16CS091,8.33
1MJ,1MJ16CS092,3.83
1MJ,1MJ16CS093,8.58
1MJ,1MJ16CS094,8.5
1MJ,1MJ16CS095,9.17
1MJ,1MJ16CS096,7.25
1MJ,1MJ16CS097,7.08
1MJ,1MJ16CS098,3.33
1MJ,1MJ16CS100,8.33
1MJ,1MJ16CS101,7.5
1MJ,1MJ16CS102,7.42
1MJ,1MJ16CS103,5
1MJ,1MJ16CS104,6.75
1MJ,1MJ16CS105,8.25
1MJ,1MJ16CS106,6.83
1MJ,1MJ16CS107,2.25
1MJ,1MJ16CS108,7.17
1MJ,1MJ16CS109,4.33
1MJ,1MJ16CS110,6.67
1MJ,1MJ16CS111,5.67
1MJ,1MJ16CS112,6.67
1MJ,1MJ16CS113,7.75
1MJ,1MJ16CS114,7.33
1MJ,1MJ16CS115,4.92
1MJ,1MJ16CS116,1.92
1MJ,1MJ16CS117,8.67
1MJ,1MJ16CS118,7
1MJ,1MJ16CS119,4.5
1MJ,1MJ16CS120,6.75
1MJ,1MJ16CS121,7.42
1MJ,1MJ16CS122,8.08
1MJ,1MJ16CS123,4.92
1MJ,1MJ16CS124,6.33
1MJ,1MJ16CS125,7.58
1MJ,1MJ16CS127,5.08
1MJ,1MJ16CS128,6.5
1MJ,1MJ16CS129,7.83
1MJ,1MJ16CS130,5.08
1MJ,1MJ16CS131,6.42
1MJ,1MJ16CS132,8.17
1MJ,1MJ16CS133,6
1MJ,1MJ16CS134,6.17
1MJ,1MJ16CS135,7.25
1MJ,1MJ16CS136,3
1MJ,1MJ16CS137,7.08
1MJ,1MJ16CS138,7.92
1MJ,1MJ16CS140,6.92
1MJ,1MJ16CS141,6.75
1MJ,1MJ16CS142,4.75
1MJ,1MJ16CS143,2.67
1MJ,1MJ16CS144,5.17
1MJ,1MJ16CS145,7.83
1MJ,1MJ16CS146,4.25
1MJ,1MJ16CS147,1.17
1MJ,1MJ16CS148,7.42
1MJ,1MJ16CS149,6.42
1MJ,1MJ16CS150,5.08
1MJ,1MJ16CS151,7.67
1MJ,1MJ16CS152,7.08
1MJ,1MJ16CS153,7
1MJ,1MJ16CS154,8.17
1MJ,1MJ16CS155,6.08
1MJ,1MJ16CS156,6.92
1MJ,1MJ16CS157,9.17
1MJ,1MJ16CS158,2.92
1MJ,1MJ16CS160,7.83
1MJ,1MJ16CS161,6.75
1MJ,1MJ16CS162,7.17
1MJ,1MJ16CS163,9.42
1MJ,1MJ16CS164,8.25
1MJ,1MJ16CS165,8.67
1MJ,1MJ16CS166,7.08
1MJ,1MJ16CS168,7.08
1MJ,1MJ16CS169,7
1MJ,1MJ16CS170,7.17
1MJ,1MJ16CS172,8.83
1MJ,1MJ16CS173,4
1MJ,1MJ16CS174,6
1MJ,1MJ16CS175,6.92
1MJ,1MJ16CS176,4.83
1MJ,1MJ16CS177,5.33
1MJ,1MJ16CS178,2.92
1MJ,1MJ16CS179,8.33
1MJ,1MJ16CS180,4.17
1MV,1MV16CS001,9.5
1MV,1MV16CS002,9.5
1MV,1MV16CS003,7.5
1MV,1MV16CS004,8.17
1MV,1MV16CS005,9.33
1MV,1MV16CS006,8.83
1MV,1MV16CS007,6.92
1MV,1MV16CS008,8.42
1MV,1MV16CS009,9.17
1MV,1MV16CS010,6.5
1MV,1MV16CS011,8.67
1MV,1MV16CS012,9.17
1MV,1MV16CS013,5.5
1MV,1MV16CS014,7.17
1MV,1MV16CS015,9.17
1MV,1MV16CS016,6.67
1MV,1MV16CS017,9
1MV,1MV16CS018,9
1MV,1MV16CS019,7.42
1MV,1MV16CS020,6
1MV,1MV16CS021,8
1MV,1MV16CS022,8.5
1MV,1MV16CS023,6
1MV,1MV16CS024,7.17
1MV,1MV16CS025,7.92
1MV,1MV16CS026,7.17
1MV,1MV16CS027,7.5
1MV,1MV16CS028,8.33
1MV,1MV16CS029,7.17
1MV,1MV16CS030,7.17
1MV,1MV16CS031,8.08
1MV,1MV16CS032,6.83
1MV,1MV16CS033,3
1MV,1MV16CS034,9.33
1MV,1MV16CS035,7.08
1MV,1MV16CS036,8
1MV,1MV16CS037,8.75
1MV,1MV16CS038,6.83
1MV,1MV16CS039,6
1MV,1MV16CS040,7.17
1MV,1MV16CS041,5.17
1MV,1MV16CS042,8.42
1MV,1MV16CS043,8.58
1MV,1MV16CS044,7.83
1MV,1MV16CS045,8.75
1MV,1MV16CS046,6.08
1MV,1MV16CS047,9.5
1MV,1MV16CS048,9.17
1MV,1MV16CS049,9.67
1MV,1MV16CS050,4.83
1MV,1MV16CS051,9.67
1MV,1MV16CS052,7.42
1MV,1MV16CS053,9.5
1MV,1MV16CS054,8.5
1MV,1MV16CS055,7.83
1MV,1MV16CS056,9.33
1MV,1MV16CS057,8.17
1MV,1MV16CS058,7.92
1MV,1MV16CS059,8.5
1MV,1MV16CS060,9.5
1MV,1MV16CS061,6.42
1MV,1MV16CS062,8.17
1MV,1MV16CS063,8.83
1MV,1MV16CS064,2
1MV,1MV16CS065,6.67
1MV,1MV16CS066,9.17
1MV,1MV16CS067,8.83
1MV,1MV16CS068,6
1MV,1MV16CS069,8.5
1MV,1MV16CS070,7.33
1MV,1MV16CS071,9.17
1MV,1MV16CS072,9.67
1MV,1MV16CS073,8.33
1MV,1MV16CS074,8.5
1MV,1MV16CS075,5.17
1MV,1MV16CS076,7.58
1MV,1MV16CS077,8.33
1MV,1MV16CS078,3.75
1MV,1MV16CS079,8.33
1MV,1MV16CS080,9
1MV,1MV16CS081,9.5
1MV,1MV16CS082,1.83
1MV,1MV16CS083,4.75
1MV,1MV16CS084,5.58
1MV,1MV16CS085,6.83
1MV,1MV16CS086,8.17
1MV,1MV16CS087,4.33
1MV,1MV16CS088,7.83
1MV,1MV16CS089,1.5
1MV,1MV16CS090,7.5
1MV,1MV16CS091,9.33
1MV,1MV16CS092,9.67
1MV,1MV16CS093,9.17
1MV,1MV16CS094,6.58
1MV,1MV16CS095,7.5
1MV,1MV16CS096,4.17
1MV,1MV16CS097,8.67
1MV,1MV16CS098,6.92
1MV,1MV16CS099,7.08
1MV,1MV16CS100,9.67
1MV,1MV16CS101,7.42
1MV,1MV16CS102,9.17
1MV,1MV16CS103,8.67
1MV,1MV16CS104,7.42
1MV,1MV16CS105,9.33
1MV,1MV16CS106,7.42
1MV,1MV16CS107,6.67
1MV,1MV16CS108,8.17
1MV,1MV16CS109,8.17
1MV,1MV16CS110,8.5
1MV,1MV16CS111,8.67
1MV,1MV16CS112,8
1MV,1MV16CS113,5.5
1MV,1MV16CS114,8.08
1MV,1MV16CS115,6
1MV,1MV16CS116,8.25
1MV,1MV16CS117,7.75
1MV,1MV16CS119,7.5
1MV,1MV16CS120,7.67
1MV,1MV16CS121,7.58
1MV,1MV16CS122,8.42
1MV,1MV16CS123,7.17
1MV,1MV16CS124,9.17
1MV,1MV16CS125,9.5
1MV,1MV16CS126,2.83
1MV,1MV16CS127,7.33
1MV,1MV16CS128,7.58
1MV,1MV16CS129,5.17
1NJ,1NJ16CS001,3
1NJ,1NJ16CS002,3.5
1NJ,1NJ16CS003,2.75
1NJ,1NJ16CS004,2.25
1NJ,1NJ16CS005,1.08
1NJ,1NJ16CS006,0.92
1NJ,1NJ16CS007,2.08
1OX,1OX16CS001,7.42
1OX,1OX16CS002,2.17
1OX,1OX16CS003,2.33
1OX,1OX16CS005,7
1OX,1OX16CS006,3.17
1OX,1OX16CS007,4.75
1OX,1OX16CS009,4.33
1OX,1OX16CS010,6.92
1OX,1OX16CS011,4.58
1OX,1OX16CS012,4.17
1OX,1OX16CS014,8.83
1OX,1OX16CS015,8.67
1OX,1OX16CS016,3.33
1OX,1OX16CS017,8.67
1OX,1OX16CS018,5.83
1OX,1OX16CS019,5.17
1OX,1OX16CS020,8.42
1OX,1OX16CS021,8
1OX,1OX16CS022,4.08
1OX,1OX16CS023,5
1OX,1OX16CS024,4.5
1OX,1OX16CS025,3
1OX,1OX16CS027,4.58
1OX,1OX16CS028,5.25
1OX,1OX16CS029,8.83
1OX,1OX16CS030,3.33
1OX,1OX16CS031,2.67
1OX,1OX16CS032,6.58
1OX,1OX16CS033,5.67
1OX,1OX16CS034,7.33
1OX,1OX16CS035,7.33
1OX,1OX16CS036,8.83
1OX,1OX16CS037,9.33
1OX,1OX16CS038,5.17
1OX,1OX16CS039,2.92
1OX,1OX16CS040,4.83
1OX,1OX16CS041,7.17
1OX,1OX16CS042,5
1OX,1OX16CS043,9
1OX,1OX16CS044,8.83
1OX,1OX16CS045,5.17
1OX,1OX16CS046,8.58
1OX,1OX16CS047,8.5
1OX,1OX16CS048,5.83
1OX,1OX16CS049,7.83
1OX,1OX16CS050,7.25
1OX,1OX16CS051,5.17
1OX,1OX16CS052,4.42
1OX,1OX16CS053,7.58
1OX,1OX16CS054,5.67
1OX,1OX16CS055,1.83
1OX,1OX16CS056,6.92
1OX,1OX16CS057,8.42
1OX,1OX16CS058,7.33
1OX,1OX16CS059,4.75
1OX,1OX16CS060,6.67
1OX,1OX16CS061,7.67
1OX,1OX16CS063,7.58
1OX,1OX16CS064,6.67
1OX,1OX16CS065,2.67
1OX,1OX16CS066,7.83
1OX,1OX16CS067,8.33
1OX,1OX16CS069,3.42
1OX,1OX16CS070,7.17
1OX,1OX16CS071,8.67
1OX,1OX16CS072,1.67
1OX,1OX16CS073,4.92
1OX,1OX16CS074,3.75
1OX,1OX16CS075,8.25
1OX,1OX16CS076,8.33
1OX,1OX16CS077,5.5
1OX,1OX16CS078,3.42
1OX,1OX16CS079,9.17
1OX,1OX16CS081,4.83
1OX,1OX16CS082,0.67
1OX,1OX16CS083,5.5
1OX,1OX16CS084,7.67
1OX,1OX16CS085,3.08
1OX,1OX16CS086,6.25
1OX,1OX16CS087,8.08
1OX,1OX16CS089,7.58
1OX,1OX16CS090,7.17
1OX,1OX16CS091,2.58
1OX,1OX16CS092,7.92
1OX,1OX16CS093,6
1OX,1OX16CS094,8.67
1OX,1OX16CS095,3.33
1OX,1OX16CS096,6.83
1OX,1OX16CS097,4.75
1OX,1OX16CS098,8.67
1OX,1OX16CS100,7.33
1OX,1OX16CS101,1.75
1OX,1OX16CS102,6.08
1OX,1OX16CS103,2.17
1OX,1OX16CS104,8
1OX,1OX16CS105,6.83
1OX,1OX16CS106,3.92
1OX,1OX16CS108,4
1OX,1OX16CS109,5.75
1OX,1OX16CS110,7.92
1OX,1OX16CS111,4.25
1OX,1OX16CS112,7.75
1PE,1PE16CS001,8.25
1PE,1PE16CS002,8
1PE,1PE16CS003,7
1PE,1PE16CS004,7.83
1PE,1PE16CS005,7.67
1PE,1PE16CS006,8.67
1PE,1PE16CS007,7.75
1PE,1PE16CS008,8.92
1PE,1PE16CS009,8.25
1PE,1PE16CS010,8.5
1PE,1PE16CS011,7.92
1PE,1PE16CS012,8.67
1PE,1PE16CS013,8.25
1PE,1PE16CS014,0.42
1PE,1PE16CS015,7.92
1PE,1PE16CS016,7.58
1PE,1PE16CS017,8
1PE,1PE16CS018,8.75
1PE,1PE16CS019,9
1PE,1PE16CS020,2.92
1PE,1PE16CS021,6.17
1PE,1PE16CS022,8.08
1PE,1PE16CS023,5.25
1PE,1PE16CS024,7.92
1PE,1PE16CS025,7.5
1PE,1PE16CS026,9.17
1PE,1PE16CS027,7.25
1PE,1PE16CS028,7.58
1PE,1PE16CS029,4.42
1PE,1PE16CS030,8
1PE,1PE16CS031,7.08
1PE,1PE16CS032,6.25
1PE,1PE16CS033,7.58
1PE,1PE16CS034,8.67
1PE,1PE16CS035,7.75
1PE,1PE16CS036,8
1PE,1PE16CS037,8.5
1PE,1PE16CS038,5.33
1PE,1PE16CS039,8.17
1PE,1PE16CS040,9
1PE,1PE16CS041,7.67
1PE,1PE16CS042,6.67
1PE,1PE16CS043,1.67
1PE,1PE16CS044,6.67
1PE,1PE16CS045,6.83
1PE,1PE16CS046,7.42
1PE,1PE16CS047,5.67
1PE,1PE16CS048,1.83
1PE,1PE16CS049,7.75
1PE,1PE16CS050,7.25
1PE,1PE16CS051,7.58
1PE,1PE16CS052,5.58
1PE,1PE16CS053,7.83
1PE,1PE16CS054,9
1PE,1PE16CS055,5.83
1PE,1PE16CS056,6.25
1PE,1PE16CS057,7
1PE,1PE16CS058,6.42
1PE,1PE16CS059,9.17
1PE,1PE16CS060,3.33
1PE,1PE16CS061,7.42
1PE,1PE16CS062,7.83
1PE,1PE16CS063,8.67
1PE,1PE16CS064,8.25
1PE,1PE16CS065,0.42
1PE,1PE16CS066,9
1PE,1PE16CS067,8
1PE,1PE16CS068,7.5
1PE,1PE16CS069,8.33
1PE,1PE16CS070,5.92
1PE,1PE16CS071,7.5
1PE,1PE16CS072,9.25
1PE,1PE16CS073,8.5
1PE,1PE16CS074,8.17
1PE,1PE16CS075,8.83
1PE,1PE16CS076,7.42
1PE,1PE16CS077,8.75
1PE,1PE16CS078,6.25
1PE,1PE16CS079,6.5
1PE,1PE16CS080,7.83
1PE,1PE16CS081,7
1PE,1PE16CS082,7.42
1PE,1PE16CS083,8.42
1PE,1PE16CS084,8.83
1PE,1PE16CS085,2.17
1PE,1PE16CS086,7.5
1PE,1PE16CS087,8.5
1PE,1PE16CS088,7.67
1PE,1PE16CS089,7.58
1PE,1PE16CS090,3.67
1PE,1PE16CS091,8.58
1PE,1PE16CS092,8.5
1PE,1PE16CS093,8.42
1PE,1PE16CS094,8.25
1PE,1PE16CS095,3.67
1PE,1PE16CS096,7.75
1PE,1PE16CS097,9.08
1PE,1PE16CS098,4.67
1PE,1PE16CS099,9.58
1PE,1PE16CS100,8.08
1PE,1PE16CS101,8.58
1PE,1PE16CS102,7
1PE,1PE16CS103,8.67
1PE,1PE16CS104,9.67
1PE,1PE16CS105,5.58
1PE,1PE16CS106,7.67
1PE,1PE16CS107,9
1PE,1PE16CS108,8.33
1PE,1PE16CS109,8.58
1PE,1PE16CS110,8.58
1PE,1PE16CS111,6.08
1PE,1PE16CS112,7.17
1PE,1PE16CS113,4.83
1PE,1PE16CS114,8.83
1PE,1PE16CS115,8
1PE,1PE16CS116,5
1PE,1PE16CS117,2.08
1PE,1PE16CS118,2.92
1PE,1PE16CS119,7.83
1PE,1PE16CS120,7.75
1PE,1PE16CS121,8.67
1PE,1PE16CS122,1.67
1PE,1PE16CS123,8.75
1PE,1PE16CS124,2.67
1PE,1PE16CS125,8.75
1PE,1PE16CS126,9
1PE,1PE16CS127,9.08
1PE,1PE16CS128,6.33
1PE,1PE16CS129,8
1PE,1PE16CS130,7.25
1PE,1PE16CS131,4.42
1PE,1PE16CS132,8.08
1PE,1PE16CS133,8.42
1PE,1PE16CS134,7.75
1PE,1PE16CS135,7
1PE,1PE16CS136,8.25
1PE,1PE16CS137,5
1PE,1PE16CS138,8.33
1PE,1PE16CS139,6.67
1PE,1PE16CS140,8.58
1PE,1PE16CS141,6.67
1PE,1PE16CS142,7.75
1PE,1PE16CS143,8.58
1PE,1PE16CS144,9.25
1PE,1PE16CS145,9
1PE,1PE16CS146,8.33
1PE,1PE16CS147,7.33
1PE,1PE16CS148,7.58
1PE,1PE16CS149,9.25
1PE,1PE16CS150,9
1PE,1PE16CS151,9.17
1PE,1PE16CS152,9.08
1PE,1PE16CS153,7.83
1PE,1PE16CS154,9.08
1PE,1PE16CS155,9
1PE,1PE16CS156,9
1PE,1PE16CS157,7.92
1PE,1PE16CS158,8.83
1PE,1PE16CS159,8.25
1PE,1PE16CS160,8.92
1PE,1PE16CS161,7.17
1PE,1PE16CS162,9.17
1PE,1PE16CS163,8.92
1PE,1PE16CS164,7.5
1PE,1PE16CS165,9
1PE,1PE16CS166,6.58
1PE,1PE16CS167,1.92
1PE,1PE16CS168,7.75
1PE,1PE16CS169,5.75
1PE,1PE16CS170,8.67
1PE,1PE16CS171,7.25
1PE,1PE16CS172,8
1PE,1PE16CS173,7.25
1PE,1PE16CS174,7.08
1PE,1PE16CS175,8.17
1PE,1PE16CS176,3.58
1PE,1PE16CS177,6.58
1PE,1PE16CS178,9.25
1PE,1PE16CS179,8.42
1PE,1PE16CS180,6.33
1PE,1PE16CS181,6.67
1PE,1PE16CS182,7.33
1PE,1PE16CS183,7.08
1PE,1PE16CS184,7
1PE,1PE16CS185,7.25
1PN,1PN16CS001,6
1PN,1PN16CS003,1.92
1PN,1PN16CS005,2.08
1PN,1PN16CS006,1.92
1PN,1PN16CS007,2
1PN,1PN16CS008,5.83
1PN,1PN16CS009,6.33
1PN,1PN16CS010,2.42
1PN,1PN16CS011,7.08
1PN,1PN16CS012,7.17
1PN,1PN16CS013,6.75
1PN,1PN16CS015,3.5
1PN,1PN16CS016,4.33
1PN,1PN16CS017,1.92
1PN,1PN16CS018,1.17
1PN,1PN16CS020,1.75
1PN,1PN16CS021,4.67
1PN,1PN16CS025,6.08
1PN,1PN16CS026,7.83
1PN,1PN16CS028,7.42
1PN,1PN16CS029,3.08
1PN,1PN16CS031,1.25
1PN,1PN16CS032,3.08
1PN,1PN16CS033,2.83
1PN,1PN16CS034,4
1PN,1PN16CS035,2.08
1PN,1PN16CS036,1.67
1PN,1PN16CS037,3.92
1RC,1RC16CS001,3.83
1RC,1RC16CS002,6.17
1RC,1RC16CS003,6.92
1RC,1RC16CS004,4.42
1RC,1RC16CS005,2
1RC,1RC16CS006,1.83
1RC,1RC16CS007,8.08
1RC,1RC16CS009,1.92
1RC,1RC16CS010,4.33
1RC,1RC16CS011,1.25
1RC,1RC16CS012,8.17
1RC,1RC16CS013,5.42
1RC,1RC16CS014,4.17
1RC,1RC16CS015,2.42
1RC,1RC16CS016,4.83
1RC,1RC16CS017,5.75
1RC,1RC16CS018,5.33
1RC,1RC16CS019,1.83
1RC,1RC16CS020,5.25
1RC,1RC16CS021,4.92
1RC,1RC16CS022,4.75
1RC,1RC16CS023,7.92
1RC,1RC16CS024,7.5
1RC,1RC16CS025,3.17
1RC,1RC16CS026,6.58
1RC,1RC16CS027,6.42
1RC,1RC16CS028,4.83
1RC,1RC16CS029,6.67
1RC,1RC16CS030,3.5
1RC,1RC16CS031,2.67
1RC,1RC16CS032,4.42
1RC,1RC16CS033,8.5
1RC,1RC16CS034,6.08
1RC,1RC16CS035,8.25
1RC,1RC16CS036,4.5
1RC,1RC16CS037,4.5
1RC,1RC16CS038,2.58
1RC,1RC16CS039,2.75
1RC,1RC16CS040,1.92
1RG,1RG16CS001,8.67
1RG,1RG16CS002,5.58
1RG,1RG16CS003,3
1RG,1RG16CS004,4
1RG,1RG16CS005,6.08
1RG,1RG16CS006,2
1RG,1RG16CS007,9
1RG,1RG16CS008,4
1RG,1RG16CS009,9.17
1RG,1RG16CS010,4.58
1RG,1RG16CS011,7.58
1RG,1RG16CS012,5.83
1RG,1RG16CS013,5.58
1RG,1RG16CS014,7.5
1RG,1RG16CS015,6.83
1RG,1RG16CS016,4.75
1RG,1RG16CS017,4.33
1RG,1RG16CS018,2.67
1RG,1RG16CS019,4.33
1RG,1RG16CS020,3.75
1RG,1RG16CS021,2.67
1RG,1RG16CS022,8.67
1RG,1RG16CS023,9
1RG,1RG16CS024,7.33
1RG,1RG16CS025,4.58
1RG,1RG16CS026,4.17
1RG,1RG16CS027,7.83
1RG,1RG16CS028,6.67
1RG,1RG16CS029,5.75
1RG,1RG16CS030,4.5
1RG,1RG16CS031,8.33
1RG,1RG16CS032,4.58
1RG,1RG16CS033,5.25
1RG,1RG16CS034,3.75
1RG,1RG16CS035,8
1RG,1RG16CS036,6.42
1RG,1RG16CS037,4.67
1RG,1RG16CS038,8.75
1RG,1RG16CS039,7.83
1RG,1RG16CS040,8.67
1RG,1RG16CS041,7.67
1RG,1RG16CS042,8.67
1RG,1RG16CS043,8.75
1RG,1RG16CS044,1.58
1RG,1RG16CS045,4.17
1RG,1RG16CS046,6.58
1RG,1RG16CS047,7.25
1RG,1RG16CS048,8
1RG,1RG16CS049,3.92
1RG,1RG16CS050,7.33
1RG,1RG16CS051,4.25
1RG,1RG16CS052,7.58
1RG,1RG16CS053,1.67
1RG,1RG16CS054,7.83
1RG,1RG16CS055,8.17
1RG,1RG16CS056,5.67
1RG,1RG16CS057,2.83
1RG,1RG16CS058,8.17
1RG,1RG16CS059,7.08
1RG,1RG16CS060,8
1RG,1RG16CS061,3.67
1RG,1RG16CS062,6.5
1RG,1RG16CS063,6.75
1RG,1RG16CS064,3.33
1RG,1RG16CS065,4.5
1RG,1RG16CS066,8.17
1RG,1RG16CS067,7.67
1RG,1RG16CS069,5.67
1RG,1RG16CS070,8.5
1RG,1RG16CS071,4.67
1RG,1RG16CS072,4.58
1RG,1RG16CS074,6.42
1RG,1RG16CS075,3.75
1RG,1RG16CS076,5.67
1RG,1RG16CS077,2.5
1RG,1RG16CS078,2
1RG,1RG16CS079,3.25
1RG,1RG16CS080,5.08
1RG,1RG16CS082,7.33
1RG,1RG16CS083,5.42
1RG,1RG16CS084,6.83
1RG,1RG16CS085,6.33
1RG,1RG16CS086,7.25
1RG,1RG16CS087,7.33
1RG,1RG16CS088,2.33
1RG,1RG16CS089,6.17
1RG,1RG16CS090,7.67
1RG,1RG16CS091,8.17
1RG,1RG16CS092,4.75
1RG,1RG16CS093,5.75
1RG,1RG16CS094,3.58
1RG,1RG16CS095,5.42
1RG,1RG16CS096,8.67
1RG,1RG16CS097,6.75
1RG,1RG16CS098,7.75
1RG,1RG16CS099,7.5
1RG,1RG16CS100,4.33
1RG,1RG16CS101,6.25
1RG,1RG16CS102,1.08
1RG,1RG16CS103,6.17
1RG,1RG16CS104,6.75
1RG,1RG16CS105,8.25
1RG,1RG16CS106,0.58
1RG,1RG16CS107,3.92
1RG,1RG16CS108,7.17
1RG,1RG16CS109,1.17
1RG,1RG16CS110,6.83
1RG,1RG16CS111,8.5
1RG,1RG16CS112,1.75
1RG,1RG16CS113,5.5
1RG,1RG16CS114,6.92
1RG,1RG16CS115,7.42
1RG,1RG16CS116,6.92
1RG,1RG16CS117,7
1RG,1RG16CS118,5.75
1RG,1RG16CS119,8.17
1RG,1RG16CS120,1.25
1RG,1RG16CS121,3.08
1RI,1RI16CS001,2.75
1RI,1RI16CS004,1
1RI,1RI16CS005,3.58
1RI,1RI16CS006,7.75
1RI,1RI16CS007,4.92
1RI,1RI16CS008,4.75
1RI,1RI16CS011,8.33
1RI,1RI16CS012,6.92
1RI,1RI16CS013,3.25
1RI,1RI16CS015,8
1RI,1RI16CS016,2.58
1RI,1RI16CS017,8.08
1RI,1RI16CS019,0.67
1RI,1RI16CS020,6.92
1RI,1RI16CS021,8.08
1RI,1RI16CS022,2.5
1RI,1RI16CS023,6.33
1RI,1RI16CS024,3.83
1RI,1RI16CS025,7.67
1RI,1RI16CS026,7.83
1RI,1RI16CS027,6
1RI,1RI16CS028,4.83
1RI,1RI16CS029,8.33
1RI,1RI16CS030,7.92
1RI,1RI16CS031,5.17
1RI,1RI16CS032,6
1RI,1RI16CS033,0.5
1RI,1RI16CS034,2.92
1RI,1RI16CS035,6.92
1RI,1RI16CS036,0.5
1RI,1RI16CS037,1.25
1RI,1RI16CS038,2.83
1RI,1RI16CS040,7.42
1RI,1RI16CS042,7.33
1RI,1RI16CS043,1.17
1RI,1RI16CS044,6.17
1RI,1RI16CS046,6.25
1RI,1RI16CS047,6.83
1RI,1RI16CS048,5.33
1RI,1RI16CS049,7.83
1RI,1RI16CS050,3.92
1RI,1RI16CS051,7.08
1RI,1RI16CS052,5.92
1RI,1RI16CS053,6.17
1RI,1RI16CS054,5.08
1RL,1RL16CS001,2.58
1RL,1RL16CS002,5.58
1RL,1RL16CS005,6.92
1RL,1RL16CS006,7.08
1RL,1RL16CS007,6.33
1RL,1RL16CS008,7.67
1RL,1RL16CS009,6.83
1RL,1RL16CS010,7.58
1RL,1RL16CS011,6.75
1RL,1RL16CS012,6.17
1RL,1RL16CS013,3.67
1RL,1RL16CS014,6
1RL,1RL16CS015,4.5
1RL,1RL16CS016,1.92
1RL,1RL16CS017,5
1RL,1RL16CS018,2.33
1RL,1RL16CS019,6.25
1RL,1RL16CS020,2.08
1RL,1RL16CS021,8.42
1RL,1RL16CS022,7.67
1RL,1RL16CS023,5.5
1RL,1RL16CS024,1.83
1RL,1RL16CS025,8.75
1RL,1RL16CS027,8.67
1RL,1RL16CS028,7
1RL,1RL16CS029,8
1RL,1RL16CS030,1.75
1RL,1RL16CS031,3
1RL,1RL16CS032,5.5
1RL,1RL16CS033,3.58
1RL,1RL16CS034,7.5
1RL,1RL16CS035,3
1RL,1RL16CS036,6.25
1RL,1RL16CS037,6.5
1RL,1RL16CS038,8.08
1RL,1RL16CS039,7.33
1RL,1RL16CS040,6.33
1RL,1RL16CS041,4.17
1RL,1RL16CS042,7.58
1RL,1RL16CS043,5.17
1RL,1RL16CS044,1.67
1RL,1RL16CS045,8.25
1RL,1RL16CS046,7.25
1RL,1RL16CS047,7.08
1RL,1RL16CS049,7.33
1RL,1RL16CS050,7.75
1RL,1RL16CS051,7.17
1RL,1RL16CS053,0.92
1RL,1RL16CS054,6.58
1RL,1RL16CS055,8.25
1RL,1RL16CS056,4.17
1RL,1RL16CS057,4.5
1RL,1RL16CS058,2.83
1RL,1RL16CS059,6.83
1RL,1RL16CS060,5.67
1RL,1RL16CS061,6.83
1RL,1RL16CS062,6.25
1RL,1RL16CS063,3.92
1RL,1RL16CS064,5.25
1RL,1RL16CS065,6.08
1RL,1RL16CS066,7.08
1RL,1RL16CS067,7.75
1RL,1RL16CS068,5.17
1RL,1RL16CS069,3.83
1RL,1RL16CS070,2.92
1RL,1RL16CS071,6.83
1RL,1RL16CS072,6.58
1RL,1RL16CS073,6.17
1RL,1RL16CS075,4.67
1RL,1RL16CS076,6.92
1RL,1RL16CS077,2.08
1RL,1RL16CS078,2.83
1RL,1RL16CS079,5.33
1RL,1RL16CS080,1.92
1RL,1RL16CS081,5.58
1RL,1RL16CS082,4.17
1RL,1RL16CS083,7.17
1RL,1RL16CS084,4.42
1RL,1RL16CS085,6.08
1RL,1RL16CS086,8.25
1RL,1RL16CS087,5.92
1RL,1RL16CS088,7.42
1RL,1RL16CS089,2.58
1RL,1RL16CS090,3.17
1RL,1RL16CS091,6.42
1RL,1RL16CS092,2.83
1RL,1RL16CS093,8.17
1RL,1RL16CS094,1.25
1RL,1RL16CS095,4.08
1RL,1RL16CS097,4.17
1RL,1RL16CS098,1.42
1RL,1RL16CS099,5.58
1RL,1RL16CS100,6.08
1RL,1RL16CS101,7.92
1RL,1RL16CS102,4.75
1RL,1RL16CS103,4.75
1RL,1RL16CS104,4.92
1RL,1RL16CS105,6.67
1RL,1RL16CS106,3.67
1RL,1RL16CS107,3.5
1RL,1RL16CS108,5.83
1RL,1RL16CS109,7.08
1RL,1RL16CS110,3.5
1RL,1RL16CS111,5.42
1RL,1RL16CS112,1.25
1RL,1RL16CS113,6
1RL,1RL16CS114,1.67
1RL,1RL16CS115,8.67
1RL,1RL16CS116,7.92
1RL,1RL16CS117,5.08
1RL,1RL16CS118,8.83
1RN,1RN16CS001,7
1RN,1RN16CS002,7.67
1RN,1RN16CS003,7.5
1RN,1RN16CS004,8.83
1RN,1RN16CS005,9.17
1RN,1RN16CS006,8.5
1RN,1RN16CS007,9.17
1RN,1RN16CS008,9.33
1RN,1RN16CS009,9.67
1RN,1RN16CS010,8
1RN,1RN16CS012,6.25
1RN,1RN16CS013,9.5
1RN,1RN16CS014,8.75
1RN,1RN16CS015,8.25
1RN,1RN16CS016,9.33
1RN,1RN16CS017,8.67
1RN,1RN16CS018,9.67
1RN,1RN16CS019,3.33
1RN,1RN16CS020,8
1RN,1RN16CS021,7.83
1RN,1RN16CS022,9.25
1RN,1RN16CS023,8.17
